timestamp,iteration,env0,raw0,env1,raw1,env2,raw2,env3,raw3,thumb_tip,thumb_base,index,middle,ring,pinky,hand_label
2025-10-21T19:49:25.461072,774,640,570,801,565,50,54,194,164,0.0000,0.0000,0.8965,0.0000,0.1257,0.0000,0.0000,Left
2025-10-21T19:49:25.530658,775,492,587,567,565,19,56,153,164,0.0000,0.0000,0.8542,0.0000,0.1267,0.0000,0.0000,Left
2025-10-21T19:49:25.600501,776,110,589,647,565,53,56,146,163,0.0000,0.0000,0.8778,0.0000,0.1211,0.0000,0.0000,Left
2025-10-21T19:49:25.672454,777,726,587,695,565,98,57,105,161,0.0000,0.0000,0.8544,0.0000,0.1239,0.0000,0.0000,Left
2025-10-21T19:49:25.747131,778,729,589,752,565,77,58,231,160,0.0000,0.0000,0.8931,0.0000,0.1491,0.0000,0.0000,Left
2025-10-21T19:49:25.817060,779,447,589,686,565,3,60,191,159,0.0000,0.0000,0.8984,0.0000,0.1533,0.0000,0.0000,Left
2025-10-21T19:49:25.887991,780,841,587,831,565,47,60,169,156,0.0000,0.0000,0.8907,0.0000,0.1414,0.0000,0.0000,Left
2025-10-21T19:49:25.960407,781,604,589,770,565,101,60,225,156,0.0000,0.0000,0.9175,0.0000,0.1507,0.0000,0.0000,Left
2025-10-21T19:49:26.031807,782,460,587,620,569,40,58,255,152,0.0000,0.0000,0.9057,0.0000,0.1604,0.0000,0.0000,Left
2025-10-21T19:49:26.104117,783,589,589,760,577,35,58,195,149,0.0000,0.0000,0.9296,0.0000,0.1269,0.0000,0.0000,Left
2025-10-21T19:49:26.172168,784,899,594,671,575,22,60,213,149,0.0000,0.0000,0.8860,0.0000,0.1428,0.0000,0.0000,Left
2025-10-21T19:49:26.243756,785,815,602,472,581,118,61,226,146,0.0000,0.0000,0.8930,0.0000,0.1182,0.0000,0.0000,Left
2025-10-21T19:49:26.316062,786,962,602,802,575,52,62,230,138,0.0000,0.0000,0.8728,0.0000,0.1328,0.0000,0.0000,Left
2025-10-21T19:49:26.386132,787,966,604,417,581,150,64,279,130,0.0000,0.0000,0.8961,0.0000,0.1210,0.0000,0.0000,Left
2025-10-21T19:49:26.455643,788,912,602,625,581,29,65,178,130,0.0000,0.0000,0.8926,0.0000,0.1224,0.0000,0.0000,Left
2025-10-21T19:49:26.520928,789,934,602,585,584,32,66,266,129,0.0000,0.0000,0.8971,0.0000,0.1155,0.0000,0.0000,Left
2025-10-21T19:49:26.592985,790,255,606,375,584,3,66,232,128,0.0000,0.0000,0.8749,0.0000,0.1031,0.0000,0.0000,Left
2025-10-21T19:49:26.662601,791,606,606,501,592,141,66,202,126,0.0000,0.0000,0.8782,0.0000,0.1141,0.0000,0.0000,Left
2025-10-21T19:49:26.728864,792,379,619,809,592,92,66,237,125,0.0000,0.0000,0.8941,0.0000,0.1285,0.0000,0.0000,Left
2025-10-21T19:49:26.794229,793,954,634,343,602,65,68,192,125,0.0000,0.0000,0.9208,0.0000,0.1466,0.0000,0.0000,Left
2025-10-21T19:49:26.861632,794,865,634,366,604,9,68,101,125,0.0000,0.0000,0.9018,0.0000,0.1339,0.0000,0.0000,Left
2025-10-21T19:49:26.929178,795,658,636,429,604,120,70,146,125,0.0000,0.0000,0.8970,0.0000,0.1410,0.0000,0.0000,Left
2025-10-21T19:49:26.995333,796,783,642,542,608,18,72,49,125,0.0000,0.0000,0.8882,0.0000,0.1289,0.0000,0.0000,Left
2025-10-21T19:49:27.063456,797,665,650,310,609,94,75,125,125,0.0000,0.0000,0.8698,0.0000,0.1008,0.0000,0.0000,Left
2025-10-21T19:49:27.131685,798,430,642,639,609,92,75,63,125,0.0000,0.0000,0.8734,0.0000,0.1133,0.0000,0.0000,Left
2025-10-21T19:49:27.201826,799,605,650,533,614,40,75,85,125,0.0000,0.0000,0.8783,0.0000,0.1205,0.0000,0.0000,Left
2025-10-21T19:49:27.268646,800,643,657,434,618,67,78,52,125,0.0000,0.0000,0.8905,0.0000,0.1154,0.0000,0.0000,Left
2025-10-21T19:49:27.336766,801,385,657,461,618,85,82,32,125,0.0000,0.0000,0.8742,0.0000,0.1172,0.0000,0.0000,Left
2025-10-21T19:49:27.404518,802,383,657,583,622,61,88,13,126,0.0000,0.0000,0.8965,0.0000,0.1210,0.0000,0.0000,Left
2025-10-21T19:49:27.472482,803,582,650,799,622,141,90,0,128,0.0000,0.0000,0.8875,0.0000,0.1222,0.0000,0.0000,Left
2025-10-21T19:49:27.539392,804,778,658,584,627,13,92,12,128,0.0000,0.0000,0.8994,0.0000,0.1398,0.0000,0.0000,Left
2025-10-21T19:49:27.611528,805,859,658,516,627,112,92,0,129,0.0000,0.0000,0.9041,0.0000,0.1416,0.0000,0.0000,Left
2025-10-21T19:49:27.680663,806,656,658,910,634,68,93,28,134,0.0000,0.0000,0.8790,0.0000,0.1200,0.0000,0.0000,Left
2025-10-21T19:49:27.747608,807,636,662,640,641,95,96,8,143,0.0000,0.0000,0.8735,0.0000,0.1200,0.0000,0.0000,Left
2025-10-21T19:49:27.816895,808,916,662,616,644,117,98,61,146,0.0000,0.0000,0.8700,0.0000,0.1166,0.0000,0.0000,Left
2025-10-21T19:49:27.882863,809,795,666,563,648,151,98,36,149,0.0000,0.0000,0.8939,0.0000,0.1172,0.0000,0.0000,Left
2025-10-21T19:49:27.948453,810,1001,671,668,650,144,102,70,149,0.0000,0.0000,0.8979,0.0000,0.1303,0.0000,0.0000,Left
2025-10-21T19:49:28.022032,811,755,673,918,650,119,106,61,152,0.0000,0.0000,0.8804,0.0000,0.1356,0.0000,0.0000,Left
2025-10-21T19:49:28.095420,812,877,676,885,666,92,110,40,160,0.0000,0.0000,0.8991,0.0000,0.1500,0.0000,0.0000,Left
2025-10-21T19:49:28.164539,813,425,679,650,668,123,112,68,161,0.0000,0.0000,0.9052,0.0000,0.1442,0.0000,0.0000,Left
2025-10-21T19:49:28.233261,814,509,679,528,668,164,115,36,168,0.0000,0.0000,0.9112,0.0000,0.1500,0.0000,0.0000,Left
2025-10-21T19:49:28.302021,815,449,684,696,668,63,118,99,154,0.0000,0.0000,0.8907,0.0000,0.1379,0.0000,0.0000,Left
2025-10-21T19:49:28.371872,816,486,684,507,670,19,118,43,151,0.0000,0.0000,0.8872,0.0000,0.1526,0.0000,0.0000,Left
2025-10-21T19:49:28.441683,817,571,684,867,670,67,118,47,148,0.0000,0.0000,0.9087,0.0000,0.1508,0.0000,0.0000,Left
2025-10-21T19:49:28.512106,818,541,684,781,671,88,120,118,146,0.0000,0.0000,0.8974,0.0000,0.1500,0.0000,0.0000,Left
2025-10-21T19:49:28.582528,819,562,684,763,674,30,122,85,142,0.0000,0.0000,0.9078,0.0000,0.1491,0.0000,0.0000,Left
2025-10-21T19:49:28.650597,820,852,687,947,674,113,122,61,142,0.0000,0.0000,0.8852,0.0000,0.1442,0.0000,0.0000,Left
2025-10-21T19:49:28.716043,821,670,687,1001,686,162,132,105,140,0.0000,0.0000,0.8952,0.0000,0.1493,0.0000,0.0000,Left
2025-10-21T19:49:28.788718,822,763,687,564,693,17,132,127,134,0.0000,0.0000,0.9159,0.0000,0.1476,0.0000,0.0000,Left
2025-10-21T19:49:28.855793,823,899,687,968,693,109,141,125,126,0.0000,0.0000,0.8969,0.0000,0.1408,0.0000,0.0000,Left
2025-10-21T19:49:28.926258,824,666,682,1005,707,40,141,139,125,0.0000,0.0000,0.9006,0.0000,0.1517,0.0000,0.0000,Left
2025-10-21T19:49:28.993128,825,587,676,887,718,66,141,140,123,0.0000,0.0000,0.8988,0.0000,0.1358,0.0000,0.0000,Left
2025-10-21T19:49:29.059953,826,672,682,651,749,163,141,111,119,0.0000,0.0000,0.8946,0.0000,0.1485,0.0000,0.0000,Left
2025-10-21T19:49:29.131030,827,637,687,559,752,99,141,197,114,0.0000,0.0000,0.9024,0.0000,0.1385,0.0000,0.0000,Left
2025-10-21T19:49:29.198293,828,583,687,783,756,50,141,98,110,0.0000,0.0000,0.9164,0.0000,0.1442,0.0000,0.0000,Left
2025-10-21T19:49:29.268378,829,674,690,642,760,248,145,152,106,0.0000,0.0000,0.8896,0.0000,0.1487,0.0000,0.0000,Left
2025-10-21T19:49:29.339373,830,610,690,604,764,255,145,171,103,0.0000,0.0000,0.9056,0.0000,0.1452,0.0000,0.0000,Left
2025-10-21T19:49:29.411357,831,606,690,629,764,193,145,235,102,0.0000,0.0000,0.9169,0.0000,0.1653,0.0010,0.0000,Left
2025-10-21T19:49:29.486248,832,950,690,858,766,366,148,193,99,0.0000,0.0000,0.8722,0.0000,0.1395,0.0000,0.0000,Left
2025-10-21T19:49:29.555819,833,752,690,623,768,314,149,205,99,0.0000,0.0000,0.8793,0.0000,0.1430,0.0000,0.0000,Left
2025-10-21T19:49:29.628601,834,609,690,811,771,192,150,243,98,0.0000,0.0000,0.8788,0.0000,0.1417,0.0000,0.0000,Left
2025-10-21T19:49:29.698576,835,772,692,890,776,261,150,229,98,0.0000,0.0000,0.9031,0.0000,0.1427,0.0000,0.0000,Left
2025-10-21T19:49:29.766373,836,884,700,920,787,229,152,245,98,0.0000,0.0000,0.9013,0.0000,0.1408,0.0000,0.0000,Left
2025-10-21T19:49:29.836623,837,729,708,748,787,344,152,332,98,0.0000,0.0000,0.8987,0.0000,0.1345,0.0000,0.0000,Left
2025-10-21T19:49:29.903561,838,819,708,718,792,288,152,292,98,0.0000,0.0000,0.8926,0.0000,0.1286,0.0000,0.0000,Left
2025-10-21T19:49:29.974173,839,573,726,764,793,405,152,315,98,0.0000,0.0000,0.9163,0.0000,0.1364,0.0000,0.0000,Left
2025-10-21T19:49:30.046587,840,727,727,683,796,240,152,393,98,0.0000,0.0000,0.8839,0.0000,0.1493,0.0000,0.0000,Left
2025-10-21T19:49:30.116482,841,707,726,841,800,179,152,273,98,0.0000,0.0000,0.9076,0.0000,0.1550,0.0000,0.0000,Left
2025-10-21T19:49:30.188230,842,540,726,870,802,410,152,281,98,0.0000,0.0000,0.8907,0.0000,0.1369,0.0000,0.0000,Left
2025-10-21T19:49:30.259292,843,1009,726,677,804,201,152,286,98,0.0000,0.0000,0.9009,0.0000,0.1550,0.0000,0.0000,Left
2025-10-21T19:49:30.333285,844,709,726,904,814,382,152,326,98,0.0000,0.0000,0.9028,0.0000,0.1493,0.0000,0.0000,Left
2025-10-21T19:49:30.406082,845,944,726,664,822,394,152,240,98,0.0000,0.0000,0.9078,0.0000,0.1610,0.0000,0.0000,Left
2025-10-21T19:49:30.476673,846,913,726,905,829,212,152,228,98,0.0000,0.0000,0.8875,0.0000,0.1295,0.0000,0.0000,Left
2025-10-21T19:49:30.547383,847,678,726,671,829,320,152,309,98,0.0000,0.0000,0.8784,0.0000,0.1306,0.0000,0.0000,Left
2025-10-21T19:49:30.619221,848,579,727,1012,836,347,152,224,98,0.0000,0.0000,0.8619,0.0008,0.1261,0.0000,0.0000,Left
2025-10-21T19:49:30.689957,849,759,728,816,842,237,152,187,99,0.0000,0.0000,0.8991,0.0000,0.1369,0.0000,0.0000,Left
2025-10-21T19:49:30.762101,850,694,728,791,846,301,150,257,100,0.0000,0.0000,0.8823,0.0000,0.1322,0.0000,0.0000,Left
2025-10-21T19:49:30.833000,851,747,728,884,846,312,149,145,102,0.0000,0.0000,0.8802,0.0000,0.1241,0.0000,0.0000,Left
2025-10-21T19:49:30.902639,852,743,731,690,846,300,149,120,102,0.0000,0.0000,0.8552,0.0000,0.1099,0.0000,0.0000,Left
2025-10-21T19:49:30.973801,853,773,731,892,846,77,149,140,106,0.0000,0.0000,0.8538,0.0000,0.1159,0.0000,0.0000,Left
2025-10-21T19:49:31.044878,854,647,738,878,850,301,149,81,106,0.0000,0.0000,0.8735,0.0000,0.1349,0.0000,0.0000,Left
2025-10-21T19:49:31.113613,855,560,738,718,850,152,149,56,107,0.0000,0.0000,0.8913,0.0000,0.1349,0.0000,0.0000,Left
2025-10-21T19:49:31.185469,856,848,731,891,850,215,149,69,111,0.0000,0.0000,0.8885,0.0000,0.1268,0.0000,0.0000,Left
2025-10-21T19:49:31.260273,857,496,738,917,850,65,148,53,116,0.0000,0.0000,0.8624,0.0000,0.1306,0.0000,0.0000,Left
2025-10-21T19:49:31.331047,858,1015,738,765,854,10,148,28,116,0.0000,0.0000,0.8688,0.0000,0.1307,0.0000,0.0000,Left
2025-10-21T19:49:31.401004,859,588,731,772,859,149,148,0,130,0.0000,0.0000,0.8833,0.0000,0.1324,0.0000,0.0000,Left
2025-10-21T19:49:31.470825,860,551,731,935,859,89,148,56,130,0.0000,0.0000,0.8636,0.0000,0.1115,0.0000,0.0000,Left
2025-10-21T19:49:31.541247,861,918,738,827,859,25,148,106,142,0.0000,0.0000,0.9057,0.0000,0.1403,0.0000,0.0000,Left
2025-10-21T19:49:31.608896,862,1020,745,899,862,153,147,10,144,0.0000,0.0000,0.8839,0.0000,0.1352,0.0000,0.0000,Left
2025-10-21T19:49:31.676547,863,971,749,801,865,50,147,4,144,0.0000,0.0000,0.8803,0.0000,0.1301,0.0000,0.0000,Left
2025-10-21T19:49:31.748537,864,892,745,898,872,183,145,14,151,0.0000,0.0000,0.8636,0.0000,0.1294,0.0000,0.0000,Left
2025-10-21T19:49:31.820584,865,448,745,957,872,212,140,76,151,0.0000,0.0000,0.8951,0.0000,0.1430,0.0000,0.0000,Left
2025-10-21T19:49:31.890189,866,726,745,892,876,137,136,31,151,0.0000,0.0000,0.8735,0.0000,0.1281,0.0000,0.0000,Left
2025-10-21T19:49:31.959960,867,473,752,984,876,101,133,1,151,0.0000,0.0000,0.8846,0.0000,0.1285,0.0000,0.0000,Left
2025-10-21T19:49:32.031340,868,388,749,736,876,197,126,99,151,0.0000,0.0000,0.8683,0.0000,0.1312,0.0000,0.0000,Left
2025-10-21T19:49:32.101790,869,683,750,770,878,203,118,88,151,0.0000,0.0000,0.8704,0.0000,0.1349,0.0000,0.0000,Left
2025-10-21T19:49:32.173132,870,478,750,803,881,22,118,19,151,0.0000,0.0000,0.8681,0.0000,0.1383,0.0000,0.0000,Left
2025-10-21T19:49:32.240278,871,873,748,883,878,113,114,19,151,0.0000,0.0000,0.8635,0.0000,0.1269,0.0000,0.0000,Left
2025-10-21T19:49:32.312320,872,552,745,875,878,24,112,61,151,0.0000,0.0000,0.8824,0.0000,0.1413,0.0000,0.0000,Left
2025-10-21T19:49:32.385494,873,968,745,764,878,55,106,14,151,0.0000,0.0000,0.8735,0.0000,0.1410,0.0000,0.0000,Left
2025-10-21T19:49:32.456397,874,773,745,792,878,136,106,44,151,0.0000,0.0000,0.8749,0.0000,0.1563,0.0000,0.0000,Left
2025-10-21T19:49:32.527892,875,728,748,885,881,116,106,34,151,0.0000,0.0000,0.8735,0.0000,0.1570,0.0000,0.0000,Left
2025-10-21T19:49:32.600222,876,869,748,906,884,44,106,38,151,0.0000,0.0000,0.8673,0.0000,0.1438,0.0000,0.0000,Left
2025-10-21T19:49:32.669450,877,812,748,904,884,158,106,9,151,0.0000,0.0000,0.8706,0.0000,0.1438,0.0000,0.0000,Left
2025-10-21T19:49:32.735719,878,479,750,926,885,7,106,0,151,0.0000,0.0000,0.8841,0.0000,0.1452,0.0000,0.0000,Left
2025-10-21T19:49:32.809832,879,566,750,970,885,131,106,0,151,0.0000,0.0000,0.8792,0.0000,0.1452,0.0000,0.0000,Left
2025-10-21T19:49:32.881437,880,781,753,1016,885,120,102,3,151,0.0000,0.0000,0.8956,0.0000,0.1452,0.0000,0.0000,Left
2025-10-21T19:49:32.949717,881,951,750,978,886,18,102,3,151,0.0000,0.0000,0.9123,0.0000,0.1644,0.0000,0.0000,Left
2025-10-21T19:49:33.022328,882,883,748,1019,890,47,102,31,151,0.0000,0.0000,0.8836,0.0000,0.1395,0.0000,0.0000,Left
2025-10-21T19:49:33.095281,883,755,748,844,890,165,102,35,151,0.0000,0.0000,0.8871,0.0000,0.1338,0.0000,0.0000,Left
2025-10-21T19:49:33.164879,884,871,745,894,890,135,102,111,151,0.0000,0.0000,0.8805,0.0000,0.1382,0.0000,0.0000,Left
2025-10-21T19:49:33.236633,885,772,745,927,890,148,102,72,151,0.0000,0.0000,0.8585,0.0000,0.1294,0.0000,0.0000,Left
2025-10-21T19:49:33.308375,886,1019,745,902,891,67,102,166,151,0.0000,0.0000,0.8719,0.0000,0.1356,0.0000,0.0000,Left
2025-10-21T19:49:33.377717,887,1016,746,713,891,44,102,89,160,0.0000,0.0000,0.8478,0.0000,0.1294,0.0000,0.0000,Left
2025-10-21T19:49:33.446232,888,860,746,801,892,65,102,100,163,0.0000,0.0000,0.8639,0.0000,0.1383,0.0000,0.0000,Left
2025-10-21T19:49:33.521602,889,845,746,713,892,20,107,182,168,0.0000,0.0000,0.8757,0.0000,0.1455,0.0000,0.0000,Left
2025-10-21T19:49:33.592793,890,715,750,1005,893,65,107,143,174,0.0000,0.0000,0.8828,0.0000,0.1332,0.0000,0.0000,Left
2025-10-21T19:49:33.661144,891,726,753,776,893,38,107,159,180,0.0000,0.0000,0.8925,0.0000,0.1668,0.0000,0.0000,Left
2025-10-21T19:49:33.735352,892,796,753,1008,892,12,112,264,206,0.0000,0.0000,0.8760,0.0000,0.1621,0.0000,0.0000,Left
2025-10-21T19:49:33.801369,893,751,756,877,892,16,114,171,214,0.0000,0.0000,0.8997,0.0000,0.1577,0.0000,0.0000,Left
2025-10-21T19:49:33.867929,894,817,753,940,892,29,118,245,230,0.0000,0.0000,0.8908,0.0000,0.1652,0.0000,0.0000,Left
2025-10-21T19:49:33.937461,895,633,756,860,892,54,118,309,234,0.0000,0.0000,0.8855,0.0000,0.1496,0.0000,0.0000,Left
2025-10-21T19:49:34.004227,896,724,756,961,892,31,124,282,240,0.0000,0.0000,0.8971,0.0000,0.1568,0.0000,0.0000,Left
2025-10-21T19:49:34.072397,897,543,759,1015,892,37,131,309,248,0.0000,0.0000,0.8621,0.0000,0.1349,0.0000,0.0000,Left
2025-10-21T19:49:34.138221,898,850,759,885,890,61,131,270,251,0.0000,0.0000,0.8719,0.0000,0.1547,0.0000,0.0000,Left
2025-10-21T19:49:34.203553,899,821,759,865,890,19,133,252,253,0.0000,0.0000,0.8521,0.0000,0.1470,0.0000,0.0000,Left
2025-10-21T19:49:34.268596,900,627,766,900,890,60,133,332,254,0.0000,0.0000,0.8871,0.0033,0.1661,0.0000,0.0000,Left
2025-10-21T19:49:34.335739,901,670,772,859,886,36,133,264,264,0.0000,0.0000,0.8688,0.0000,0.1401,0.0000,0.0000,Left
2025-10-21T19:49:34.403621,902,450,772,891,885,75,133,338,264,0.0000,0.0000,0.8857,0.0000,0.1387,0.0000,0.0000,Left
2025-10-21T19:49:34.473840,903,886,766,838,884,4,136,292,268,0.0000,0.0000,0.8586,0.0000,0.1251,0.0000,0.0000,Left
2025-10-21T19:49:34.545165,904,560,766,845,882,18,138,292,274,0.0000,0.0000,0.8735,0.0000,0.1281,0.0000,0.0000,Left
2025-10-21T19:49:34.618599,905,1006,766,912,882,140,138,265,276,0.0000,0.0000,0.8735,0.0119,0.1676,0.0000,0.0000,Left
2025-10-21T19:49:34.688550,906,743,777,1018,882,127,142,273,284,0.0000,0.0000,0.8950,0.0000,0.1593,0.0000,0.0000,Left
2025-10-21T19:49:34.758577,907,609,777,778,880,8,144,364,284,0.0000,0.0000,0.8957,0.0005,0.1611,0.0000,0.0000,Left
2025-10-21T19:49:34.826301,908,424,777,802,878,215,144,293,284,0.0000,0.0000,0.8974,0.0000,0.1392,0.0000,0.0000,Left
2025-10-21T19:49:34.900230,909,452,784,791,880,50,147,349,284,0.0000,0.0000,0.9096,0.0000,0.1423,0.0000,0.0000,Left
2025-10-21T19:49:34.970227,910,515,784,867,880,146,150,274,284,0.0000,0.0000,0.8870,0.0000,0.1191,0.0000,0.0000,Left
2025-10-21T19:49:35.041883,911,915,794,924,878,143,156,231,284,0.0000,0.0000,0.8988,0.0000,0.1410,0.0000,0.0000,Left
2025-10-21T19:49:35.112928,912,606,790,894,876,210,162,343,284,0.0000,0.0000,0.8922,0.0000,0.1394,0.0000,0.0000,Left
2025-10-21T19:49:35.179739,913,591,794,964,871,183,166,310,284,0.0000,0.0000,0.9044,0.0003,0.1479,0.0000,0.0000,Left
2025-10-21T19:49:35.247206,914,758,794,952,866,300,181,254,284,0.0000,0.0000,0.8922,0.0000,0.1553,0.0000,0.0000,Left
2025-10-21T19:49:35.320045,915,678,790,866,862,211,183,316,284,0.0000,0.0000,0.9043,0.0000,0.1459,0.0000,0.0000,Left
2025-10-21T19:49:35.389287,916,915,798,951,856,103,192,211,284,0.0000,0.0000,0.8978,0.0000,0.1459,0.0000,0.0000,Left
2025-10-21T19:49:35.460984,917,551,798,1006,850,262,196,236,284,0.0000,0.0000,0.8907,0.0000,0.1441,0.0000,0.0000,Left
2025-10-21T19:49:35.532743,918,539,798,984,850,294,200,230,284,0.0000,0.0000,0.8873,0.0000,0.1436,0.0000,0.0000,Left
2025-10-21T19:49:35.603986,919,723,794,816,846,204,207,324,284,0.0000,0.0000,0.8718,0.0000,0.1339,0.0000,0.0000,Left
2025-10-21T19:49:35.672719,920,637,790,806,846,196,209,243,284,0.0000,0.0000,0.8946,0.0000,0.1349,0.0000,0.0000,Left
2025-10-21T19:49:35.743522,921,863,773,830,842,319,212,250,284,0.0000,0.0000,0.8882,0.0000,0.1241,0.0000,0.0000,Left
2025-10-21T19:49:35.814830,922,492,759,954,836,228,214,290,284,0.0000,0.0000,0.8485,0.0000,0.1163,0.0000,0.0000,Left
2025-10-21T19:49:35.884175,923,832,773,773,832,235,216,317,284,0.0000,0.0000,0.8535,0.0000,0.1153,0.0000,0.0000,Left
2025-10-21T19:49:35.957071,924,739,773,933,832,351,226,314,284,0.0000,0.0000,0.8373,0.0000,0.1234,0.0000,0.0000,Left
2025-10-21T19:49:36.028053,925,575,790,1016,828,196,228,289,284,0.0000,0.0000,0.8556,0.0000,0.1241,0.0000,0.0000,Left
2025-10-21T19:49:36.097615,926,859,790,979,820,224,236,373,284,0.0000,0.0000,0.8406,0.0000,0.1153,0.0000,0.0000,Left
2025-10-21T19:49:36.167734,927,829,790,575,820,276,240,331,284,0.0000,0.0000,0.8488,0.0000,0.1134,0.0000,0.0000,Left
2025-10-21T19:49:36.240813,928,613,794,846,820,390,246,402,284,0.0000,0.0000,0.8518,0.0000,0.1099,0.0000,0.0000,Left
2025-10-21T19:49:36.312302,929,861,790,775,812,320,260,441,284,0.0000,0.0000,0.8453,0.0000,0.1099,0.0000,0.0000,Left
2025-10-21T19:49:36.386375,930,612,790,882,807,262,262,400,284,0.0000,0.0000,0.8504,0.0000,0.1154,0.0000,0.0000,Left
2025-10-21T19:49:36.453518,931,847,796,787,796,259,264,474,280,0.0000,0.0000,0.8501,0.0000,0.1153,0.0000,0.0000,Left
2025-10-21T19:49:36.524834,932,662,796,912,789,187,267,408,276,0.0000,0.0000,0.8390,0.0000,0.1210,0.0000,0.0000,Left
2025-10-21T19:49:36.593588,933,786,790,478,787,293,272,462,276,0.0000,0.0000,0.8636,0.0000,0.1241,0.0000,0.0000,Left
2025-10-21T19:49:36.663092,934,969,790,875,783,167,285,483,274,0.0000,0.0000,0.8501,0.0000,0.1148,0.0000,0.0000,Left
2025-10-21T19:49:36.733307,935,793,773,628,781,216,294,432,274,0.0000,0.0000,0.8636,0.0000,0.1241,0.0000,0.0000,Left
2025-10-21T19:49:36.800240,936,989,773,773,776,236,303,436,268,0.0000,0.0000,0.8589,0.0000,0.1379,0.0000,0.0000,Left
2025-10-21T19:49:36.870512,937,999,790,921,774,179,312,428,268,0.0000,0.0000,0.8856,0.0000,0.1577,0.0000,0.0000,Left
2025-10-21T19:49:36.940496,938,592,790,586,773,247,320,387,260,0.0000,0.0000,0.8836,0.0000,0.1545,0.0000,0.0000,Left
2025-10-21T19:49:37.007962,939,548,773,600,763,410,329,323,246,0.0000,0.0000,0.8951,0.0000,0.1644,0.0000,0.0000,Left
2025-10-21T19:49:37.078799,940,652,773,574,760,229,340,372,240,0.0000,0.0000,0.8832,0.0000,0.1332,0.0000,0.0000,Left
2025-10-21T19:49:37.150057,941,903,773,529,756,393,348,289,234,0.0000,0.0000,0.8518,0.0000,0.1125,0.0000,0.0000,Left
2025-10-21T19:49:37.220195,942,804,790,433,746,415,354,297,230,0.0000,0.0000,0.8601,0.0000,0.1115,0.0000,0.0000,Left
2025-10-21T19:49:37.292494,943,930,790,588,742,506,360,271,227,0.0000,0.0000,0.8486,0.0000,0.1214,0.0000,0.0000,Left
2025-10-21T19:49:37.361591,944,913,802,894,742,344,382,206,218,0.0000,0.0000,0.8649,0.0000,0.1350,0.0000,0.0000,Left
2025-10-21T19:49:37.433432,945,997,802,417,738,364,391,148,218,0.0000,0.0000,0.8753,0.0000,0.1395,0.0000,0.0000,Left
2025-10-21T19:49:37.503100,946,972,802,415,738,356,392,187,210,0.0000,0.0000,0.8986,0.0000,0.1374,0.0000,0.0000,Left
2025-10-21T19:49:37.573097,947,806,796,536,734,463,398,93,208,0.0000,0.0000,0.9033,0.0000,0.1352,0.0000,0.0000,Left
2025-10-21T19:49:37.644614,948,721,796,488,734,322,399,108,208,0.0000,0.0000,0.8814,0.0000,0.1165,0.0000,0.0000,Left
2025-10-21T19:49:37.714032,949,669,790,558,734,269,406,141,206,0.0000,0.0000,0.8869,0.0000,0.1340,0.0000,0.0000,Left
2025-10-21T19:49:37.785163,950,891,790,733,734,277,410,189,204,0.0000,0.0000,0.8811,0.0000,0.1244,0.0000,0.0000,Left
2025-10-21T19:49:37.854912,951,597,790,782,734,494,412,151,204,0.0000,0.0000,0.8735,0.0000,0.1106,0.0000,0.0000,Left
2025-10-21T19:49:37.925767,952,964,770,487,734,458,416,122,204,0.0000,0.0000,0.8686,0.0000,0.1324,0.0000,0.0000,Left
2025-10-21T19:49:37.995232,953,806,770,780,734,416,418,139,204,0.0000,0.0000,0.8686,0.0000,0.1151,0.0000,0.0000,Left
2025-10-21T19:49:38.067129,954,471,758,553,734,424,426,184,204,0.0000,0.0000,0.8425,0.0000,0.1134,0.0000,0.0000,Left
2025-10-21T19:49:38.141164,955,576,758,569,734,493,428,192,204,0.0000,0.0000,0.8456,0.0000,0.1091,0.0000,0.0000,Left
2025-10-21T19:49:38.208109,956,601,758,753,734,444,429,155,204,0.0000,0.0000,0.8554,0.0000,0.1134,0.0000,0.0000,Left
2025-10-21T19:49:38.282110,957,670,753,431,727,464,434,168,198,0.0000,0.0000,0.8340,0.0000,0.1011,0.0000,0.0000,Left
2025-10-21T19:49:38.354664,958,471,753,522,717,533,441,40,190,0.0000,0.0000,0.8488,0.0000,0.1152,0.0000,0.0000,Left
2025-10-21T19:49:38.425947,959,1004,742,739,717,421,447,67,186,0.0000,0.0000,0.8488,0.0000,0.1289,0.0000,0.0000,Left
2025-10-21T19:49:38.494983,960,884,739,365,717,605,454,150,185,0.0000,0.0000,0.8586,0.0000,0.1289,0.0000,0.0000,Left
2025-10-21T19:49:38.565699,961,993,739,736,700,427,460,128,183,0.0000,0.0000,0.8571,0.0000,0.1110,0.0000,0.0000,Left
2025-10-21T19:49:38.634280,962,387,739,368,700,464,464,41,173,0.0000,0.0000,0.8488,0.0000,0.1289,0.0000,0.0000,Left
2025-10-21T19:49:38.704833,963,677,728,784,712,657,464,44,168,0.0000,0.0000,0.8606,0.0000,0.1301,0.0000,0.0000,Left
2025-10-21T19:49:38.778222,964,347,714,417,712,530,470,95,162,0.0000,0.0000,0.8488,0.0000,0.1110,0.0000,0.0000,Left
2025-10-21T19:49:38.845458,965,734,702,649,712,494,476,159,162,0.0000,0.0000,0.8673,0.0000,0.1340,0.0000,0.0000,Left
2025-10-21T19:49:38.920030,966,944,702,394,712,403,482,114,160,0.0000,0.0000,0.8422,0.0000,0.1056,0.0000,0.0000,Left
